ID,patient_group_id,parameter,issue_type,severity,raw_value,detail
205637707,205637707,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
205637707,205637707,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
205664479,205664479,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
205664479,205664479,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
205682172,205682172,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
205682172,205682172,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
205682172,205682172,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
205682172,205682172,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
205682172,205682172,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
206073228,206073228,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
206073228,206073228,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
206073228,206073228,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206073228,206073228,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
206073228,206073228,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
206082263,206082263,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
206082263,206082263,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
206082263,206082263,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206082263,206082263,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
206082263,206082263,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
206114670,206114670,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206114670,206114670,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
206133320,206133320,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
206133320,206133320,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
206133320,206133320,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206133320,206133320,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
206133320,206133320,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
206148129,206148129,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206148129,206148129,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
206151450,206151450,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206151450,206151450,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
206248971,206248971,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206248971,206248971,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
206281747,206281747,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
206281747,206281747,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
206281747,206281747,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206281747,206281747,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
206281747,206281747,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
206333335,206333335,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
206333335,206333335,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
206333335,206333335,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206333335,206333335,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
206333335,206333335,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
206341332,206341332,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206341332,206341332,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
206342969-1,206342969,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206342969-1,206342969,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
206342969,206342969,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
206342969,206342969,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
206342969,206342969,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206342969,206342969,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
206342969,206342969,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
206409114,206409114,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206409114,206409114,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
206439717-1,206439717,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206439717-1,206439717,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
206528283,206528283,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
206528283,206528283,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
206528283,206528283,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206528283,206528283,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
206528283,206528283,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
206664979,206664979,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
206664979,206664979,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
206664979,206664979,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206664979,206664979,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
206664979,206664979,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
206874086,206874086,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
206874086,206874086,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
206874086,206874086,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
206874086,206874086,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
206874086,206874086,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
9300017987-1,9300017987,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300017987-1,9300017987,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300073600,9300073600,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300073600,9300073600,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300122741,9300122741,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
9300122741,9300122741,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
9300122741,9300122741,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300122741,9300122741,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
9300122741,9300122741,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
9300148243,9300148243,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300148243,9300148243,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300162628,9300162628,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
9300162628,9300162628,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
9300162628,9300162628,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300162628,9300162628,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
9300162628,9300162628,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
9300170515,9300170515,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
9300170515,9300170515,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
9300170515,9300170515,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300170515,9300170515,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
9300170515,9300170515,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
9300198023,9300198023,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300198023,9300198023,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300298484,9300298484,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
9300298484,9300298484,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
9300298484,9300298484,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300298484,9300298484,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
9300298484,9300298484,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
9300305987,9300305987,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
9300305987,9300305987,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
9300305987,9300305987,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300305987,9300305987,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
9300305987,9300305987,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
9300332900-1,9300332900,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300332900-1,9300332900,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300332900,9300332900,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300332900,9300332900,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300463575,9300463575,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
9300463575,9300463575,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
9300463575,9300463575,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300463575,9300463575,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
9300463575,9300463575,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
9300466323,9300466323,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300466323,9300466323,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300470716,9300470716,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300470716,9300470716,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300518956,9300518956,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300518956,9300518956,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300531405,9300531405,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300531405,9300531405,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300552186,9300552186,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300552186,9300552186,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300552851,9300552851,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300552851,9300552851,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300574781,9300574781,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300574781,9300574781,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300577026,9300577026,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300577026,9300577026,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300655391,9300655391,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
9300655391,9300655391,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
9300655391,9300655391,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300655391,9300655391,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
9300655391,9300655391,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
9300706043,9300706043,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
9300706043,9300706043,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
9300706043,9300706043,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300706043,9300706043,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
9300706043,9300706043,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
9300764848-1,9300764848,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300764848-1,9300764848,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300768221,9300768221,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300768221,9300768221,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300800427,9300800427,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300800427,9300800427,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300858338,9300858338,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
9300858338,9300858338,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
9300858338,9300858338,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300858338,9300858338,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
9300858338,9300858338,DigitalZoomRatio,implausibly_large_or_device_scaled_zoom_ratio,warning,100,field_rule
9300874275,9300874275,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300874275,9300874275,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300896449,9300896449,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300896449,9300896449,SensingMethod,legal_but_noninformative_enum_code,warning,1,field_rule
9300907970,9300907970,FocalLengthIn35mmFilm,outside_plausible_range_1_to_2000,invalid,0,field_rule
9300907970,9300907970,ExposureProgram,legal_but_noninformative_enum_code,warning,0,field_rule
9300907970,9300907970,LightSource,legal_but_noninformative_enum_code,warning,255,field_rule
9300907970,9300907970,MaxApertureValue,outside_plausible_range_0.01_to_32,invalid,0,field_rule
